"data_version","taxon","donor_id","target_id","donor_ug","target_ug","status","status_label","state_obs","allowed_obs","is_neighbor","too_small","n_donor","n_target","W_j","T_obs","threshold_used"
"2026-09-23 12:45:30 CEST","EUP.C4x",6,22,"UG 06","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,20,13,0.104999550165643,0.0983802149388734,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",7,22,"UG 07","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,12,13,0.104999550165643,0.104859962155589,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",8,22,"UG 08","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,TRUE,1,13,0.104999550165643,,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",9,22,"UG 09","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,27,13,0.104999550165643,0.112458184833425,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",10,22,"UG 10","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,16,13,0.104999550165643,0.0880104847418019,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",11,22,"UG 11","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,48,13,0.104999550165643,0.0946607332224839,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",12,22,"UG 12","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,33,13,0.104999550165643,0.0853157548418879,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",13,22,"UG 13","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,24,13,0.104999550165643,0.0971297418790727,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",14,22,"UG 14","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,27,13,0.104999550165643,0.0782165013221658,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",15,22,"UG 15","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,15,13,0.104999550165643,0.057140619999417,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",16,22,"UG 16","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,40,13,0.104999550165643,0.0882686623356221,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",17,22,"UG 17","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,39,13,0.104999550165643,0.0870740388468112,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",18,22,"UG 18","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,13,13,0.104999550165643,0.0975963096160831,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",19,22,"UG 19","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,35,13,0.104999550165643,0.0885168209485959,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",20,22,"UG 20","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,6,13,0.104999550165643,0.0513970437985548,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",21,22,"UG 21","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,9,13,0.104999550165643,0.102373940116674,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.C4x",22,22,"UG 22","UG 22","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,13,13,,,0.0175500450096469
"2026-09-23 12:45:30 CEST","EUP.CYP",1,1,"UG 01","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,6,6,,,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",2,1,"UG 02","UG 01","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,13,6,0.49417319104866,-0.049320521268027,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",3,1,"UG 03","UG 01","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,16,6,0.49417319104866,-0.16075025383844,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",4,1,"UG 04","UG 01","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,36,6,0.49417319104866,-0.159037891118606,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",5,1,"UG 05","UG 01","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,73,6,0.49417319104866,-0.191788186086473,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",6,1,"UG 06","UG 01","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,20,6,0.49417319104866,-0.173876163159058,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",7,1,"UG 07","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,18,6,0.49417319104866,-0.107739752675751,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",8,1,"UG 08","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,TRUE,1,6,0.49417319104866,,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",9,1,"UG 09","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,31,6,0.49417319104866,-0.0396747996551877,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",10,1,"UG 10","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,16,6,0.49417319104866,-0.0181149489560731,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",11,1,"UG 11","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,48,6,0.49417319104866,-0.0253213852613381,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",12,1,"UG 12","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,33,6,0.49417319104866,0.000343511501991633,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",13,1,"UG 13","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,24,6,0.49417319104866,-0.155711774614616,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",14,1,"UG 14","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,27,6,0.49417319104866,-0.146846009720753,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",15,1,"UG 15","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,15,6,0.49417319104866,-0.175932685461892,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",16,1,"UG 16","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,40,6,0.49417319104866,-0.155270362431653,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",17,1,"UG 17","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,39,6,0.49417319104866,-0.160212728005083,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",18,1,"UG 18","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,13,6,0.49417319104866,-0.125096842871304,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",19,1,"UG 19","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,35,6,0.49417319104866,-0.0862971590717702,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",20,1,"UG 20","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,6,6,0.49417319104866,-0.147691460099231,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",21,1,"UG 21","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,12,6,0.49417319104866,-0.0744276634199657,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",22,1,"UG 22","UG 01","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",TRUE,FALSE,FALSE,13,6,0.49417319104866,-0.135079374552589,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",1,2,"UG 01","UG 02","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,6,13,0.135722644855214,0.30913002492542,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",2,2,"UG 02","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,13,13,,,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",3,2,"UG 03","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,16,13,0.135722644855214,0.0565841134043363,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",4,2,"UG 04","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,36,13,0.135722644855214,0.0579199347010111,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",5,2,"UG 05","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,73,13,0.135722644855214,0.0502543126864252,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",6,2,"UG 06","UG 02","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,20,13,0.135722644855214,0.0490423598546899,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",7,2,"UG 07","UG 02","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,18,13,0.135722644855214,0.0220283548433838,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",8,2,"UG 08","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,TRUE,1,13,0.135722644855214,,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",9,2,"UG 09","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,31,13,0.135722644855214,0.0572903690445493,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",10,2,"UG 10","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,16,13,0.135722644855214,0.0219792118737264,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",11,2,"UG 11","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,48,13,0.135722644855214,0.0432887929744455,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",12,2,"UG 12","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,33,13,0.135722644855214,0.0375252515673652,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",13,2,"UG 13","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,24,13,0.135722644855214,0.0458103401346448,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",14,2,"UG 14","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,27,13,0.135722644855214,0.0487728445287898,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",15,2,"UG 15","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,15,13,0.135722644855214,0.051579850216313,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",16,2,"UG 16","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,40,13,0.135722644855214,0.0598844072410526,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",17,2,"UG 17","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,39,13,0.135722644855214,0.0555165481925658,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",18,2,"UG 18","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,13,13,0.135722644855214,0.0785181733490858,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",19,2,"UG 19","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,35,13,0.135722644855214,0.0689417630991602,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",20,2,"UG 20","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,6,13,0.135722644855214,0.0551108924265282,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",21,2,"UG 21","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,12,13,0.135722644855214,0.127803102508202,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",22,2,"UG 22","UG 02","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,13,13,0.135722644855214,0.0832089268946522,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",1,3,"UG 01","UG 03","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,6,16,0.112752149372051,0.220670787838169,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",2,3,"UG 02","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,13,16,0.112752149372051,0.0795546088874995,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",3,3,"UG 03","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,16,16,,,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",4,3,"UG 04","UG 03","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,36,16,0.112752149372051,0.00798507649236432,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",5,3,"UG 05","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,73,16,0.112752149372051,0.0272056535953449,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",6,3,"UG 06","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,20,16,0.112752149372051,0.046909749480133,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",7,3,"UG 07","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,18,16,0.112752149372051,0.0912958565971436,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",8,3,"UG 08","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,TRUE,1,16,0.112752149372051,,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",9,3,"UG 09","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,31,16,0.112752149372051,0.0898206184992557,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",10,3,"UG 10","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,16,16,0.112752149372051,0.0574530308796753,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",11,3,"UG 11","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,48,16,0.112752149372051,0.059032618003816,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",12,3,"UG 12","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,33,16,0.112752149372051,0.0459569633004186,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",13,3,"UG 13","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,24,16,0.112752149372051,0.0626803299447588,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",14,3,"UG 14","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,27,16,0.112752149372051,0.0488246836831809,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",15,3,"UG 15","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,15,16,0.112752149372051,0.0194377597399521,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",16,3,"UG 16","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,40,16,0.112752149372051,0.0567850302741679,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",17,3,"UG 17","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,39,16,0.112752149372051,0.0580218198871037,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",18,3,"UG 18","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,13,16,0.112752149372051,0.0617028961145566,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",19,3,"UG 19","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,35,16,0.112752149372051,0.0539294474112099,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",20,3,"UG 20","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,6,16,0.112752149372051,0.0259298717670487,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",21,3,"UG 21","UG 03","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,12,16,0.112752149372051,0.103661379518604,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",22,3,"UG 22","UG 03","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,13,16,0.112752149372051,0.0115312841884604,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",1,4,"UG 01","UG 04","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,6,36,0.133169457449921,0.201965842480134,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",2,4,"UG 02","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,13,36,0.133169457449921,0.0604731221063044,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",3,4,"UG 03","UG 04","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,16,36,0.133169457449921,-0.0124322315855056,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",4,4,"UG 04","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,36,36,,,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",5,4,"UG 05","UG 04","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,73,36,0.133169457449921,0.0189611882181583,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",6,4,"UG 06","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,20,36,0.133169457449921,0.033801901914084,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",7,4,"UG 07","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,18,36,0.133169457449921,0.0709440385812992,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",8,4,"UG 08","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,TRUE,1,36,0.133169457449921,,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",9,4,"UG 09","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,31,36,0.133169457449921,0.0714399647712632,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",10,4,"UG 10","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,16,36,0.133169457449921,0.0471717336926876,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",11,4,"UG 11","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,48,36,0.133169457449921,0.0453097311132031,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",12,4,"UG 12","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,33,36,0.133169457449921,0.0328095270102754,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",13,4,"UG 13","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,24,36,0.133169457449921,0.0532684138611036,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",14,4,"UG 14","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,27,36,0.133169457449921,0.0330432213807329,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",15,4,"UG 15","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,15,36,0.133169457449921,0.0107417076843834,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",16,4,"UG 16","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,40,36,0.133169457449921,0.0422185516852459,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",17,4,"UG 17","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,39,36,0.133169457449921,0.045799508630949,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",18,4,"UG 18","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,13,36,0.133169457449921,0.0463228826972624,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",19,4,"UG 19","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,35,36,0.133169457449921,0.033108910497544,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",20,4,"UG 20","UG 04","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,6,36,0.133169457449921,0.00862174830924475,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",21,4,"UG 21","UG 04","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,12,36,0.133169457449921,0.0684043467230656,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",22,4,"UG 22","UG 04","allowed","Zulässige Ersatzherkunft","allowed",TRUE,TRUE,FALSE,13,36,0.133169457449921,0.000164529633820132,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",1,5,"UG 01","UG 05","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,6,73,0.108417927386388,0.193967077575799,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",2,5,"UG 02","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,13,73,0.108417927386388,0.0775590301552509,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",3,5,"UG 03","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,16,73,0.108417927386388,0.0315398755810073,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",4,5,"UG 04","UG 05","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,36,73,0.108417927386388,0.0437127182816907,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",5,5,"UG 05","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,FALSE,73,73,,,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",6,5,"UG 06","UG 05","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,20,73,0.108417927386388,0.0176313429149782,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",7,5,"UG 07","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,18,73,0.108417927386388,0.0931531939350762,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",8,5,"UG 08","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",,FALSE,TRUE,1,73,0.108417927386388,,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",9,5,"UG 09","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,31,73,0.108417927386388,0.0891935616743568,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",10,5,"UG 10","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,16,73,0.108417927386388,0.0615741173477012,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",11,5,"UG 11","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,48,73,0.108417927386388,0.0576268607458924,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",12,5,"UG 12","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,33,73,0.108417927386388,0.04428585559484,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",13,5,"UG 13","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,24,73,0.108417927386388,0.0549832015138591,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",14,5,"UG 14","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,27,73,0.108417927386388,0.0479240810304152,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",15,5,"UG 15","UG 05","not_allowed","Nicht zulässige Ersatzherkunft","not_allowed",FALSE,TRUE,FALSE,15,73,0.108417927386388,0.0141135848254653,0.00860789975479687
"2026-09-23 12:45:30 CEST","EUP.CYP",16,5,"UG 16","UG 05","not_neighbor","Kein benachbartes Ursprungsgebiet","not_considered",FALSE,FALSE,FALSE,40,73,0.108417927386388,0.0616544595121456,0.00860789975479687
