"taxon","donor_id","target_id","donor_ug","target_ug","threshold_admix","threshold_zone","threshold_used","donor","target","W_j","T_obs","T_pred","T_ci_lower","T_ci_upper","prob_allowed","allowed_obs","allowed_boot","is_neighbor","n_donor","n_target","too_small","state_obs","state_boot","fst_sig","Nboot"
"HYP.RAD",8,2,"UG 08","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"08","02",0.170871269379856,0.0136631424742024,0.015766635222103,-0.0232878903795121,0.0706002424340726,0.52,TRUE,TRUE,FALSE,15,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",9,2,"UG 09","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"09","02",0.170871269379856,0.0226168510201341,0.0303362698792784,-0.00299538657301096,0.0732091234875024,0.33,FALSE,FALSE,FALSE,26,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",10,2,"UG 10","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"10","02",0.170871269379856,0.0262417859632072,0.0265314103915097,-0.0207758358378718,0.0960466852899866,0.37,FALSE,FALSE,FALSE,15,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",11,2,"UG 11","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"11","02",0.170871269379856,0.0121771534820044,0.0169396343086654,-0.0203630846426068,0.0964339252687323,0.49,TRUE,FALSE,FALSE,8,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",12,2,"UG 12","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"12","02",0.170871269379856,0.0160661663772162,0.019850337145501,-0.0166112877935041,0.0765286421531512,0.4,TRUE,FALSE,FALSE,22,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",13,2,"UG 13","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"13","02",0.170871269379856,0.0481787103115356,0.0563652150683053,0.00677797568417692,0.117419603167096,0.11,FALSE,FALSE,FALSE,8,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",14,2,"UG 14","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"14","02",0.170871269379856,-0.000664747804330179,0.0102318581443642,-0.0407417734720427,0.0562333492143089,0.58,TRUE,TRUE,FALSE,8,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",15,2,"UG 15","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"15","02",0.170871269379856,-0.014500051502506,-0.00928368086984047,-0.0398682150851063,0.0342068238811966,0.87,TRUE,TRUE,FALSE,14,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",16,2,"UG 16","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"16","02",0.170871269379856,0.00122286906709143,0.000969888719635659,-0.0401243208061327,0.045842885489755,0.69,TRUE,TRUE,FALSE,20,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",17,2,"UG 17","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"17","02",0.170871269379856,0.0153846426044252,0.0217431304401093,-0.0146714457017891,0.0610119741773101,0.45,TRUE,FALSE,FALSE,22,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",18,2,"UG 18","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"18","02",0.170871269379856,0.0157606625668761,0.0174435396938571,-0.0337558534477609,0.0686688364639275,0.47,TRUE,FALSE,FALSE,4,21,TRUE,"not_considered","not_considered",TRUE,100
"HYP.RAD",19,2,"UG 19","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"19","02",0.170871269379856,-0.00361828283383053,-0.00668011405901953,-0.0365261055403728,0.036941187265639,0.73,TRUE,TRUE,FALSE,18,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",20,2,"UG 20","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"20","02",0.170871269379856,0.031353801173248,0.0395969462828085,-0.00301116425424632,0.0791089778868423,0.24,FALSE,FALSE,FALSE,15,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",21,2,"UG 21","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"21","02",0.170871269379856,-0.00658046306940732,0.00214966221969375,-0.0406482705908219,0.045420962778,0.63,TRUE,TRUE,FALSE,14,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",22,2,"UG 22","UG 02",0.0167298163066009,0.0147413692017452,0.0167298163066009,"22","02",0.170871269379856,-0.00674339329830084,0.00591415454301808,-0.0334534953719366,0.0709474011258795,0.68,TRUE,TRUE,FALSE,10,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",1,3,"UG 01","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"01","03",0.137193749918565,0.00375804276688915,0.001862325804003,-0.0177684009791515,0.0171765216990286,0.97,TRUE,TRUE,TRUE,51,39,FALSE,"allowed","allowed",TRUE,100
"HYP.RAD",2,3,"UG 02","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"02","03",0.137193749918565,0.0152960693399269,0.0148184748952183,-0.00862132420937314,0.0429325460145516,0.53,TRUE,TRUE,FALSE,21,39,FALSE,"not_considered","not_considered",FALSE,100
"HYP.RAD",3,3,"UG 03","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"03","03",,,,,,,,,FALSE,39,39,FALSE,"not_considered","not_considered",,100
"HYP.RAD",4,3,"UG 04","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"04","03",0.137193749918565,0.00109190185883956,0.000990860619276182,-0.0134118319331826,0.0215373804107271,0.93,TRUE,TRUE,TRUE,42,39,FALSE,"allowed","allowed",FALSE,100
"HYP.RAD",5,3,"UG 05","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"05","03",0.137193749918565,0.0089087635221442,0.00838804272211144,-0.0192466923926448,0.0402013698055196,0.63,TRUE,TRUE,FALSE,21,39,FALSE,"not_considered","not_considered",FALSE,100
"HYP.RAD",6,3,"UG 06","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"06","03",0.137193749918565,0.00783361716306413,0.0059199015182574,-0.0186418412936212,0.032493630239934,0.78,TRUE,TRUE,FALSE,12,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",7,3,"UG 07","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"07","03",0.137193749918565,0.0164987121859532,0.0160458609579359,-0.0100558601848417,0.0478149624966902,0.53,TRUE,TRUE,FALSE,32,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",8,3,"UG 08","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"08","03",0.137193749918565,0.0308621370338105,0.0330284454034645,0.0072655823689775,0.060535320832709,0.15,FALSE,FALSE,FALSE,15,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",9,3,"UG 09","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"09","03",0.137193749918565,0.0514411446501761,0.0523401081172158,0.0235833038230075,0.0853226110932343,0,FALSE,FALSE,FALSE,26,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",10,3,"UG 10","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"10","03",0.137193749918565,0.045243548044687,0.0443024129317842,0.0121646158483889,0.122891197388365,0.11,FALSE,FALSE,FALSE,15,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",11,3,"UG 11","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"11","03",0.137193749918565,0.0255339268326246,0.0271188717888157,-0.00565040157298304,0.0705258784125938,0.23,FALSE,FALSE,FALSE,8,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",12,3,"UG 12","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"12","03",0.137193749918565,0.0311558839084471,0.0316119191000929,0.00205715861147213,0.0554356528276889,0.23,FALSE,FALSE,FALSE,22,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",13,3,"UG 13","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"13","03",0.137193749918565,0.0685771825766937,0.068816035112905,0.03409872504995,0.12013008113559,0,FALSE,FALSE,FALSE,8,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",14,3,"UG 14","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"14","03",0.137193749918565,0.0171966110397564,0.0162447228196359,-0.0124393739156906,0.0561708101474122,0.51,FALSE,TRUE,FALSE,8,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",15,3,"UG 15","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"15","03",0.137193749918565,0.00766053044589163,0.00783368484737738,-0.0162838116815881,0.0305664343777674,0.76,TRUE,TRUE,FALSE,14,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",16,3,"UG 16","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"16","03",0.137193749918565,0.0184418398833777,0.0188386029538474,-0.0060732087875462,0.0485181865061922,0.46,FALSE,FALSE,FALSE,20,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",17,3,"UG 17","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"17","03",0.137193749918565,0.0366571565832627,0.0377720639137761,0.0036166311316595,0.0590473581736842,0.08,FALSE,FALSE,FALSE,22,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",18,3,"UG 18","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"18","03",0.137193749918565,0.0421358084677105,0.0396249107151275,-0.0213657794617473,0.0663122357045389,0.15,FALSE,FALSE,FALSE,4,39,TRUE,"not_considered","not_considered",TRUE,100
"HYP.RAD",19,3,"UG 19","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"19","03",0.137193749918565,0.0156711132660996,0.0145446256417632,-0.00717239682725658,0.040285116008372,0.54,TRUE,TRUE,FALSE,18,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",20,3,"UG 20","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"20","03",0.137193749918565,0.0452162360387502,0.0441606403830691,0.0174849258163568,0.0776791663865026,0.02,FALSE,FALSE,FALSE,15,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",21,3,"UG 21","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"21","03",0.137193749918565,0.0262990154163061,0.0244129115653883,-0.00174485824501593,0.0513327579618441,0.27,FALSE,FALSE,FALSE,14,39,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",22,3,"UG 22","UG 03",0.0167298163066009,0.0147413692017452,0.0167298163066009,"22","03",0.137193749918565,0.00971346662272748,0.0105919610989845,-0.0228172871375259,0.0726674150578382,0.58,TRUE,TRUE,TRUE,10,39,FALSE,"allowed","allowed",FALSE,100
"HYP.RAD",1,4,"UG 01","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"01","04",0.134493764052711,0.0190741631429986,0.0188474981239807,0.00621508162689351,0.032801081431243,0.37,FALSE,FALSE,TRUE,51,42,FALSE,"not_allowed","not_allowed",TRUE,100
"HYP.RAD",2,4,"UG 02","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"02","04",0.134493764052711,0.0239528889535329,0.0203299517881869,-0.00273375695641249,0.0619588868778815,0.39,FALSE,FALSE,FALSE,21,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",3,4,"UG 03","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"03","04",0.134493764052711,0.00379188772469366,0.00516151970059826,-0.0148364722155456,0.0202793882591324,0.92,TRUE,TRUE,TRUE,39,42,FALSE,"allowed","allowed",FALSE,100
"HYP.RAD",4,4,"UG 04","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"04","04",,,,,,,,,FALSE,42,42,FALSE,"not_considered","not_considered",,100
"HYP.RAD",5,4,"UG 05","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"05","04",0.134493764052711,0.00767078872793289,0.00691058290669783,-0.0163832043524327,0.0350620587396137,0.77,TRUE,TRUE,TRUE,21,42,FALSE,"allowed","allowed",TRUE,100
"HYP.RAD",6,4,"UG 06","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"06","04",0.134493764052711,0.0145717501685836,0.0132606937290446,-0.0120686729071361,0.0350217326348957,0.67,TRUE,TRUE,FALSE,12,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",7,4,"UG 07","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"07","04",0.134493764052711,0.0219668981191254,0.0226837158916866,0.00172506775124043,0.0457189454157627,0.31,FALSE,FALSE,FALSE,32,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",8,4,"UG 08","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"08","04",0.134493764052711,0.025538914061766,0.0248634940807382,-0.00400542195456614,0.0488511372622213,0.27,FALSE,FALSE,FALSE,15,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",9,4,"UG 09","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"09","04",0.134493764052711,0.0587025265758364,0.0596984819512332,0.0312735379874877,0.0950594947056269,0,FALSE,FALSE,FALSE,26,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",10,4,"UG 10","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"10","04",0.134493764052711,0.0587399463589879,0.0591100453921669,0.0227178557704926,0.115626929356014,0.02,FALSE,FALSE,FALSE,15,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",11,4,"UG 11","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"11","04",0.134493764052711,0.0331556155022934,0.0336123662252847,0.00438178299766818,0.0680181643156116,0.14,FALSE,FALSE,FALSE,8,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",12,4,"UG 12","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"12","04",0.134493764052711,0.0403611331482641,0.0378558360098678,0.0165106230094187,0.0731712385896309,0.03,FALSE,FALSE,FALSE,22,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",13,4,"UG 13","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"13","04",0.134493764052711,0.0782793441103092,0.0815789357957028,0.0313541269858073,0.140215999693546,0,FALSE,FALSE,FALSE,8,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",14,4,"UG 14","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"14","04",0.134493764052711,0.0221991474384993,0.0225803525873286,-0.00148643824810712,0.0740882402173284,0.32,FALSE,FALSE,FALSE,8,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",15,4,"UG 15","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"15","04",0.134493764052711,0.0114071673920412,0.0152526688800455,-0.00676607062857978,0.041441490576705,0.56,TRUE,TRUE,FALSE,14,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",16,4,"UG 16","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"16","04",0.134493764052711,0.0323312233774279,0.031247980460637,0.0118260967233208,0.054585113504434,0.1,FALSE,FALSE,FALSE,20,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",17,4,"UG 17","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"17","04",0.134493764052711,0.0527414230112717,0.0524429610344732,0.027593123634414,0.074068629312521,0,FALSE,FALSE,FALSE,22,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",18,4,"UG 18","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"18","04",0.134493764052711,0.0619560800463859,0.056860134218857,-0.0127335063829982,0.0826048229132423,0.09,FALSE,FALSE,FALSE,4,42,TRUE,"not_considered","not_considered",TRUE,100
"HYP.RAD",19,4,"UG 19","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"19","04",0.134493764052711,0.0315435659204519,0.0294766443286345,0.0101389222290617,0.0520785491951966,0.14,FALSE,FALSE,FALSE,18,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",20,4,"UG 20","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"20","04",0.134493764052711,0.0354789191336875,0.036055337353996,0.0125940966992719,0.0726251162192027,0.06,FALSE,FALSE,TRUE,15,42,FALSE,"not_allowed","not_allowed",TRUE,100
"HYP.RAD",21,4,"UG 21","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"21","04",0.134493764052711,0.0361996901005799,0.0368657330994291,0.00886913878060693,0.0622026553828009,0.12,FALSE,FALSE,FALSE,14,42,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",22,4,"UG 22","UG 04",0.0167298163066009,0.0147413692017452,0.0167298163066009,"22","04",0.134493764052711,0.00641720103212631,0.00716238210264836,-0.0143514206494258,0.055604070180573,0.69,TRUE,TRUE,TRUE,10,42,FALSE,"allowed","allowed",FALSE,100
"HYP.RAD",1,5,"UG 01","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"01","05",0.155712657662182,0.00169935812364427,0.000159335120991436,-0.0229442122532033,0.0278464561711033,0.86,TRUE,TRUE,TRUE,51,21,FALSE,"allowed","allowed",TRUE,100
"HYP.RAD",2,5,"UG 02","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"02","05",0.155712657662182,0.00422710558376099,0.00965006461397827,-0.0244020617369511,0.045536464446391,0.63,TRUE,TRUE,FALSE,21,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",3,5,"UG 03","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"03","05",0.155712657662182,-0.00961014422147249,-0.00868059008740218,-0.0311192920967901,0.0112004189845076,0.99,TRUE,TRUE,FALSE,39,21,FALSE,"not_considered","not_considered",FALSE,100
"HYP.RAD",4,5,"UG 04","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"04","05",0.155712657662182,-0.0135481048815379,-0.0127594476515489,-0.0326054888414428,0.0076685758688851,1,TRUE,TRUE,TRUE,42,21,FALSE,"allowed","allowed",TRUE,100
"HYP.RAD",5,5,"UG 05","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"05","05",,,,,,,,,FALSE,21,21,FALSE,"not_considered","not_considered",,100
"HYP.RAD",6,5,"UG 06","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"06","05",0.155712657662182,-0.0115650448895748,-0.0118384377224712,-0.0408623107275305,0.013479116696252,0.98,TRUE,TRUE,TRUE,12,21,FALSE,"allowed","allowed",FALSE,100
"HYP.RAD",7,5,"UG 07","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"07","05",0.155712657662182,0.000450672023493803,0.0024088928385754,-0.0249516217855248,0.0354980175719131,0.78,TRUE,TRUE,FALSE,32,21,FALSE,"not_considered","not_considered",FALSE,100
"HYP.RAD",8,5,"UG 08","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"08","05",0.155712657662182,0.00838032607059636,0.00813704924072929,-0.0233216686581121,0.0461230908779478,0.68,TRUE,TRUE,FALSE,15,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",9,5,"UG 09","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"09","05",0.155712657662182,0.034491359682444,0.0336373273706455,0.00180356228489042,0.0737792183579977,0.2,FALSE,FALSE,FALSE,26,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",10,5,"UG 10","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"10","05",0.155712657662182,0.0341736936705994,0.0290863221029696,-0.00473745861593085,0.0829464866018283,0.26,FALSE,FALSE,FALSE,15,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",11,5,"UG 11","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"11","05",0.155712657662182,0.0176034574562183,0.0207020723327826,-0.00985500178714152,0.0571257602088634,0.41,FALSE,FALSE,FALSE,8,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",12,5,"UG 12","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"12","05",0.155712657662182,0.0208136351236175,0.0231247450955736,-0.012341956342766,0.066615919489311,0.42,FALSE,FALSE,FALSE,22,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",13,5,"UG 13","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"13","05",0.155712657662182,0.0570255316070491,0.0560876050405085,0.0187758266027641,0.0981777520370989,0.02,FALSE,FALSE,FALSE,8,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",14,5,"UG 14","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"14","05",0.155712657662182,0.00859314267305261,0.00645876910575542,-0.0218102080957646,0.0510604590302597,0.73,TRUE,TRUE,FALSE,8,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",15,5,"UG 15","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"15","05",0.155712657662182,-0.0103175185184498,-0.0121953547831663,-0.0332459289689273,0.0221001673887471,0.95,TRUE,TRUE,TRUE,14,21,FALSE,"allowed","allowed",TRUE,100
"HYP.RAD",16,5,"UG 16","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"16","05",0.155712657662182,0.0118364774766749,0.00814495999920353,-0.0150193142271559,0.0437293478853598,0.61,TRUE,TRUE,FALSE,20,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",17,5,"UG 17","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"17","05",0.155712657662182,0.0278429215321514,0.0283067219307447,-0.00193383265580426,0.0532185690222177,0.2,FALSE,FALSE,FALSE,22,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",18,5,"UG 18","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"18","05",0.155712657662182,0.0322033940117856,0.0309931390189152,-0.00887243706987605,0.0726672505780069,0.19,FALSE,FALSE,FALSE,4,21,TRUE,"not_considered","not_considered",TRUE,100
"HYP.RAD",19,5,"UG 19","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"19","05",0.155712657662182,0.00813373146708646,0.00507506801237161,-0.0187942999840449,0.0392069042989903,0.76,TRUE,TRUE,FALSE,18,21,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",20,5,"UG 20","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"20","05",0.155712657662182,0.0262163853181835,0.0233845706513587,-0.0094574567072582,0.0655816027018014,0.39,FALSE,FALSE,TRUE,15,21,FALSE,"not_allowed","not_allowed",TRUE,100
"HYP.RAD",21,5,"UG 21","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"21","05",0.155712657662182,0.0100417569606312,0.00650249366428196,-0.0249233987513868,0.0381462713373084,0.67,TRUE,TRUE,TRUE,14,21,FALSE,"allowed","allowed",TRUE,100
"HYP.RAD",22,5,"UG 22","UG 05",0.0167298163066009,0.0147413692017452,0.0167298163066009,"22","05",0.155712657662182,-0.00251783058868693,-0.00839677925417609,-0.044465927759787,0.0408199899240905,0.81,TRUE,TRUE,FALSE,10,21,FALSE,"not_considered","not_considered",FALSE,100
"HYP.RAD",1,6,"UG 01","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"01","06",0.127809766853443,0.0213756261763904,0.0178637290870264,-0.00461873078271164,0.0425627494929574,0.47,FALSE,FALSE,TRUE,51,12,FALSE,"not_allowed","not_allowed",TRUE,100
"HYP.RAD",2,6,"UG 02","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"02","06",0.127809766853443,0.013170095989985,0.0108201323384232,-0.0121695212510105,0.0475554998737767,0.71,TRUE,TRUE,TRUE,21,12,FALSE,"allowed","allowed",FALSE,100
"HYP.RAD",3,6,"UG 03","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"03","06",0.127809766853443,0.0172176002281859,0.0157477612491665,-0.0162107397367771,0.0437267490215725,0.51,FALSE,TRUE,FALSE,39,12,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",4,6,"UG 04","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"04","06",0.127809766853443,0.0212557473678513,0.0205918415893736,-0.0100801964237981,0.0463970145906046,0.36,FALSE,FALSE,FALSE,42,12,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",5,6,"UG 05","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"05","06",0.127809766853443,0.0163378459191637,0.0170538498069115,-0.00751658823651913,0.0384280393122717,0.49,TRUE,FALSE,TRUE,21,12,FALSE,"allowed","not_allowed",FALSE,100
"HYP.RAD",6,6,"UG 06","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"06","06",,,,,,,,,FALSE,12,12,FALSE,"not_considered","not_considered",,100
"HYP.RAD",7,6,"UG 07","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"07","06",0.127809766853443,0.00987798014912331,0.00944535811662706,-0.0167615502649717,0.0318448488682449,0.63,TRUE,TRUE,TRUE,32,12,FALSE,"allowed","allowed",FALSE,100
"HYP.RAD",8,6,"UG 08","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"08","06",0.127809766853443,0.0394799543269497,0.0377511454215331,0.00239215780912487,0.0698987398470533,0.17,FALSE,FALSE,FALSE,15,12,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",9,6,"UG 09","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"09","06",0.127809766853443,0.0433752163531357,0.0421131706575676,0.0117866987403903,0.0810336151168517,0.07,FALSE,FALSE,FALSE,26,12,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",10,6,"UG 10","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"10","06",0.127809766853443,0.0510521523436742,0.0427341581184208,0.00682565910687089,0.101674803114111,0.06,FALSE,FALSE,FALSE,15,12,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",11,6,"UG 11","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"11","06",0.127809766853443,0.0467929153834118,0.043152821613636,0.0039952973891501,0.0875867786760632,0.04,FALSE,FALSE,FALSE,8,12,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",12,6,"UG 12","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"12","06",0.127809766853443,0.0381589549818801,0.0351206716122249,0.00359830474957165,0.0731056580524347,0.2,FALSE,FALSE,FALSE,22,12,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",13,6,"UG 13","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"13","06",0.127809766853443,0.0839849231728916,0.079883372443801,0.029418323753465,0.131964016917847,0.01,FALSE,FALSE,FALSE,8,12,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",14,6,"UG 14","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"14","06",0.127809766853443,0.0285016872265633,0.0294249979942555,-0.0123411374758205,0.0755907154836507,0.3,FALSE,FALSE,FALSE,8,12,FALSE,"not_considered","not_considered",TRUE,100
"HYP.RAD",15,6,"UG 15","UG 06",0.0167298163066009,0.0147413692017452,0.0167298163066009,"15","06",0.127809766853443,0.0069668929427959,0.00288910040038888,-0.0227971602588739,0.0443462088646616,0.79,TRUE,TRUE,FALSE,14,12,FALSE,"not_considered","not_considered",TRUE,100
